"Nombre de módulo","Autor","Sitio web","Última versión"
"Sale Automatic Workflow Payment","ACSONE SA/NV,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Automatic Workflow - Payment Mode","Camptocamp,Sodexis,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.1.1"
"Sale Automatic Workflow: Reserve Sale stock","FactorLibre, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Blanket Orders","Acsone SA/NV, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.1.0"
"Sale Brand","Open Source Integrators, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.0.0.2"
"Sale By Packaging","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.6.0"
"Sale Cancel Reason","Camptocamp,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Comments","Camptocamp, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-reporting","13.0.1.0.0"
"Sale Commercial Partner","Akretion,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sales commissions","Tecnativa,Odoo Community Association (OCA)","https://github.com/OCA/commission","13.0.1.7.1"
"Sale Commission Delegate Partner","Creu Blanca,Odoo Community Association (OCA)","https://github.com/OCA/commission","13.0.1.0.0"
"Sale Commission Formula","Abstract,Odoo Community Association (OCA)","https://github.com/OCA/commission","13.0.1.1.1"
"Sales commissions by pricelist","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/commission","13.0.1.1.0"
"Sales commissions from salesman","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/commission","13.0.1.0.1"
"Sale Contact Type","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Cupón de ventas","Odoo S.A.",,"13.0.1.0"
"Entrega del cupón de ventas","Odoo S.A.",,"13.0.1.0"
"Sale Coupon Most Expensive","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Coupon Most Expensive Delivery","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Coupon Multi Currency","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.2"
"Sale Coupon Multi Use","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.2"
"Sale Coupon Multi Use Currency","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Coupon Product Management","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Oportunidad a presupuesto","Odoo S.A.",,"13.0.1.0"
"Create event quotations from opportunities","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/event","13.0.1.0.0"
"Sale Customer Rank","ForgeFlow, Odoo Community Association (OCA)","https://github.com/OCA/partner-contact","13.0.1.0.0"
"Sale Cutoff Time Delivery","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.4.1"
"Sale delivery State","Akretion, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Discount Display Amount","ACSONE SA/NV,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.2"
"conector con eBay","Odoo S.A.","https://www.odoo.com/page/sales?utm_source=db&utm_medium=module","13.0.1.0"
"Sale Elaboration","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Exception","Akretion, Sodexis, Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.2.0"
"Sale Exception Credit Limit","ADHOC SA","www.adhoc.com.ar","13.0.1.2.0"
"Sale Exception - Partner State Integration","ADHOC SA","www.adhoc.com.ar","13.0.1.0.0"
"Sale Exception - Price Security Integration","ADHOC SA","www.adhoc.com.ar","13.0.1.1.0"
"Sale Exception Print","ADHOC SA","www.adhoc.com.ar","13.0.1.0.0"
"Gastos de Ventas","Odoo S.A.",,"13.0.1.0"
"Sale Fixed Discount","ForgeFlow, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.1.1"
"Sale Force Invoiced","ForgeFlow, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.1.0"
"Sale Force Whole Invoiceability","Tecnativa,Odoo Community Association (OCA)","https://www.github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Global Discount","Tecnativa,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.3"
"Sales Invoice Plan","Ecosoft,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow/","13.0.1.0.2"
"Sale invoice Policy","ACSONE SA/NV, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Isolated Quotation","Ecosoft, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Product Last Price Info - Sale","AvanzOSC, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale layout category hide detail","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-reporting","13.0.1.1.0"
"Sale Line Refund To Invoice Qty","ForgeFlow, Odoo Community Association (OCA)","https://github.com/OCA/account-invoicing","13.0.1.2.0"
"Sale Manual Delivery","Camptocamp SA, Odoo Community Association (OCA)","https://github.com/sale-workflow","13.0.1.0.2"
"Márgenes en pedidos de venta","Odoo S.A.",,"13.0.1.0"
"Gestión de Ventas y MRP","Odoo S.A.",,"13.0.1.0"
"Sale Multi Company Fixes","ADHOC SA","www.adhoc.com.ar","13.0.1.0.0"
"Sale Order Archive","Onestein, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Order Carrier Auto Assign","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.1.0"
"sale order deliverable rate","ACSONE SA/NV, Odoo Community Association (OCA)","http://github.com/OCA/stock-logistics-workflow","13.0.1.0.0"
"Sale Order Disable User Autosubscribe","Camptocamp SA, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Order General Discount","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Order Global Stock Route","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/stock-logistics-warehouse","13.0.1.0.0"
"Sale Order Incoterm Place","Quartile Limited, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Order Invoice Amount","ForgeFlow, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Order Invoicing Finished Task","Tecnativa, Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.1.0"
"Sales order invoicing grouping criteria","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/account-invoicing","13.0.2.0.2"
"Enqueue sales order invoicing","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/account-invoicing","13.0.2.0.1"
"Sale Order Line Chained Move","ACSONE SA/NV,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Order Line Date","OdooMRP team,AvanzOSC,Serv. Tecnol. Avanzados - Pedro M. Baeza,Odoo Community Association (OCA)","https://odoo-community.org/","13.0.1.1.0"
"Sale Order Line Delivery State","ForgeFlow, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale order line description","Agile Business Group, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow/","13.0.1.0.0"
"Sale Order Line Input","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.1.2"
"Sale Order Line Packaging Quantity","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.3.1"
"Sale 0rder Line Position","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-reporting","13.0.1.0.0"
"Sale order line price history","Tecnativa,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow/","13.0.1.1.0"
"Sale Order Lot Selection","Odoo Community Association (OCA), Agile Business Group","https://github.com/OCA/sale-workflow","13.0.2.1.0"
"Sale Order Partner Restrict","ForgeFlow, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Price recalculation in sales orders","AvanzOSC,Grupo Vermon,Tecnativa,Odoo Community Association (OCA)","http://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Order Priority","Agile Business Group, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow/","13.0.1.0.0"
"Sale Order Product Assortment","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.2.0"
"Sale Order Product Availability Inline","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.1.1"
"Sale Order Product Recommendation","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.3.1.0"
"Product weekly sales hint on sales recommendation wizard","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-reporting","13.0.1.0.0"
"Sale Order Product Recommendation Secondary Unit","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.2.2.0"
"Sale Order Qty change no recompute","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow/","13.0.1.0.3"
"Sale Order Report Product Image","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-reporting","13.0.1.0.0"
"Sale order revisions","Agile Business Group,Dreambits,Camptocamp,Akretion,Odoo Community Association (OCA), Serpent Consulting Services Pvt. Ltd.","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Order Secondary Unit","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.1.1"
"Sale Order Tags","Patrick Wilson, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Order Type","Grupo Vermon,AvanzOSC,Tecnativa,Agile Business Group,Niboo,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.7.2"
"Sale Order Type Automation","ADHOC SA","www.adhoc.com.ar","13.0.1.0.0"
"Sale Order Type Invoicing Policy","ADHOC SA","www.adhoc.com.ar","13.0.1.0.0"
"Sale Order Warn Message","ForgeFlow, Odoo Community Association (OCA)","https://www.github.com/OCA/sale-workflow","13.0.1.1.0"
"Sale Partner Delivery Window","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.3.0"
"Default sales incoterm per partner","Opener B.V.,Odoo Community Association (OCA)","https://github.com/oca/sale-workflow","13.0.1.0.1"
"Sale Partner Selectable Option","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.2.3.0"
"Sale payment sheet","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow/","13.0.1.0.0"
"Sale Procurement Amendment","ACSONE SA/NV,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Procurement Group by Line","Camptocamp,ForgeFlow,Serpent Consulting Services Pvt. Ltd.,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.4"
"Sale Product Category Menu","Sygel, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Configurador de producto en oferta","Odoo S.A.",,"13.0.1.0"
"Matriz de ventas","Odoo S.A.",,"13.0.1.0"
"Sale Product Multi Add","ACSONE SA/NV, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale product Pack","NaN·tic, ADHOC SA, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/product-pack","13.0.1.0.2"
"Sale product set","Anybox, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.4.1"
"Sale Product Set Packaging Quantity","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Product Set Sale by packaging","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.1.0"
"Put attribute taxes on sales orders","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/product-variant","13.0.1.0.0"
"Compra de oferta","Odoo S.A.","https://www.odoo.com/","13.0.1.0"
"Generador de cotizaciones","Odoo S.A.","https://www.odoo.com/page/quote-builder","13.0.1.0"
"Sale Quotation Numeration","Elico Corp, Agile Business Group, Qubiq, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow/","13.0.1.0.0"
"Sale Report Filter by State","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-reporting","13.0.1.0.0"
"Sale Report Delivered","Tecnativa,Odoo Community Association (OCA)","https://github.com/OCA/sale-reporting","13.0.1.0.3"
"Sale Report Delivered Elaboration","Tecnativa,Odoo Community Association (OCA)","https://github.com/OCA/sale-reporting","13.0.1.0.0"
"Sale Report Delivered subtotal","Tecnativa,Odoo Community Association (OCA)","https://github.com/OCA/sale-reporting","13.0.1.1.0"
"Sale Report Last Sale","Ivan Todorovich,Odoo Community Association (OCA),ADHOC SA",,"13.0.1.1.0"
"Sell resource bookings","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale","13.0.1.0.0"
"Sale Secondary Salesperson","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale shipping info helper","Akretion, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Sourced by Line","Camptocamp,Eficent,SerpentCS,Info a tout prix,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Gestión de Ventas y Almacén","Odoo S.A.",,"13.0.1.0"
"Sale Stock Available Info Popup","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/stock-logistics-warehouse","13.0.1.0.1"
"Stock Available to Promise Release - Sale Integration","Camptocamp,Odoo Community Association (OCA)","https://github.com/OCA/wms","13.0.1.7.0"
"Sale Stock Available to Promise Release Cutoff","Camptocamp,Odoo Community Association (OCA)","https://github.com/OCA/wms","13.0.1.0.0"
"Sale Stock Available to Promise Release Dropshipping","Camptocamp,Odoo Community Association (OCA)","https://github.com/OCA/wms","13.0.1.0.0"
"Sale Stock Cancel Restriction","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow/","13.0.1.0.0"
"Sale Stock Delivery Address","ForgeFlow, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow/","13.0.1.0.3"
"Sale Stock Last Date","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Stock Mto As Mts Orderpoint","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/stock-logistics-workflow","13.0.1.2.3"
"Sale Stock Picking Blocking","Eficent, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Stock Picking Note","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.2.0.0"
"Sale Stock Picking Validation Blocking","ACSONE SA/NV,Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.1"
"Sale Stock Product Pack","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/product-pack.git","13.0.1.0.1"
"Sale Stock Return Request","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
"Sale Stock Secondary Unit","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/sale-workflow","13.0.1.0.0"
